OID,STATEFP10,COUNTYFP10,MPOCE10,TADCE10,TAZCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape__Are,Shape__Len,ID,sourceCoun,ENRICH_FID,aggregatio,population,apportionm,HasData,TOTPOP_CY
-1,36,047,36198201,00002044,00095000,3604700095000,G6320,S,242443.000000000000000,0.000000000000000,+40.6362487,-073.9171451,0.000025810000000,0.023928640000000,42,US,693,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3229.000000000000000
-1,36,047,36198201,00002034,00046202,3604700046202,G6320,S,177112.000000000000000,0.000000000000000,+40.6245015,-073.9742801,0.000018850000000,0.023948010000000,43,US,694,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1891.000000000000000
-1,36,047,36198201,00002026,00047600,3604700047600,G6320,S,207177.000000000000000,0.000000000000000,+40.6305694,-073.9805808,0.000022050000000,0.024006490000000,44,US,695,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3821.000000000000000
-1,36,047,36198201,00002041,00054800,3604700054800,G6320,S,173220.000000000000000,0.000000000000000,+40.6092526,-073.9483771,0.000018430000000,0.024008510000000,45,US,696,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2100.000000000000000
-1,36,047,36198201,00002040,00059200,3604700059200,G6320,S,219306.000000000000000,0.000000000000000,+40.5923379,-073.9514508,0.000023330000000,0.024063250000000,46,US,697,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3879.000000000000000
-1,36,047,36198201,00002028,00010100,3604700010100,G6320,S,309532.000000000000000,0.000000000000000,+40.6583838,-073.9997781,0.000032960000000,0.024145450000000,47,US,698,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4438.000000000000000
-1,36,047,36198201,00002037,00038600,3604700038600,G6320,S,251368.000000000000000,0.000000000000000,+40.5923501,-073.9751117,0.000026740000000,0.024187050000000,48,US,699,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3654.000000000000000
-1,36,047,36198201,00002013,00007500,3604700007500,G6320,S,282781.000000000000000,0.000000000000000,+40.6812953,-073.9920163,0.000030120000000,0.024195230000000,49,US,700,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4501.000000000000000
-1,36,047,36198201,00002046,00113200,3604700113200,G6320,S,198135.000000000000000,0.000000000000000,+40.6612558,-073.8988897,0.000021100000000,0.024205800000000,0,US,701,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2046.000000000000000
-1,36,047,36198201,00002021,00085400,3604700085400,G6320,S,128750.000000000000000,0.000000000000000,+40.6443465,-073.9438760,0.000013710000000,0.024211430000000,1,US,702,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2071.000000000000000
-1,36,047,36198201,00002024,00049800,3604700049800,G6320,S,204347.000000000000000,0.000000000000000,+40.6454295,-073.9826813,0.000021760000000,0.024262340000000,2,US,703,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4532.000000000000000
-1,36,047,36198201,00002003,00049100,3604700049100,G6320,S,213163.000000000000000,0.000000000000000,+40.7035729,-073.9440999,0.000022710000000,0.024320080000000,3,US,704,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,7122.000000000000000
-1,36,047,36198201,00002011,00003700,3604700003700,G6320,S,167607.000000000000000,0.000000000000000,+40.6894050,-073.9847342,0.000017860000000,0.024334500000000,4,US,705,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2042.000000000000000
-1,36,047,36198201,00002039,00037000,3604700037000,G6320,S,337925.000000000000000,0.000000000000000,+40.5878345,-073.9631544,0.000035950000000,0.024337230000000,5,US,706,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4192.000000000000000
-1,36,047,36198201,00002020,00032700,3604700032700,G6320,S,177080.000000000000000,0.000000000000000,+40.6626465,-073.9587961,0.000018860000000,0.024386550000000,6,US,707,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3120.000000000000000
-1,36,047,36198201,00002040,00061200,3604700061200,G6320,S,198236.000000000000000,39403.000000000000000,+40.5808755,-073.9493716,0.000025280000000,0.024402220000000,7,US,708,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1150.000000000000000
-1,36,085,36198201,00005010,00017300,3608500017300,G6320,S,343224.000000000000000,0.000000000000000,+40.6052791,-074.1182769,0.000036520000000,0.024508090000000,8,US,709,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2466.000000000000000
-1,36,047,36198201,00002045,00119600,3604700119600,G6320,S,306528.000000000000000,0.000000000000000,+40.6758980,-073.8731663,0.000032650000000,0.024613100000000,9,US,710,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,6025.000000000000000
-1,36,047,36198201,00002027,00012000,3604700012000,G6320,S,192970.000000000000000,0.000000000000000,+40.6327787,-074.0117219,0.000020540000000,0.024614390000000,10,US,711,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1210.000000000000000
-1,36,047,36198201,00002020,00088000,3604700088000,G6320,S,182479.000000000000000,0.000000000000000,+40.6615193,-073.9310226,0.000019430000000,0.024621180000000,11,US,712,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3110.000000000000000
-1,36,047,36198201,00002032,00017600,3604700017600,G6320,S,142505.000000000000000,74662.000000000000000,+40.6019273,-074.0088041,0.000023110000000,0.024632100000000,12,US,713,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2426.000000000000000
-1,36,047,36198201,00002017,00092400,3604700092400,G6320,S,251687.000000000000000,0.000000000000000,+40.6669331,-073.9114794,0.000026800000000,0.024675140000000,13,US,714,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2895.000000000000000
-1,36,061,36198201,00001027,00030900,3606100030900,G6320,S,305885.000000000000000,0.000000000000000,+40.8758391,-073.9104054,0.000032680000000,0.024708480000000,14,US,715,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,8617.000000000000000
-1,36,047,36198201,00002032,00016800,3604700016800,G6320,S,171510.000000000000000,114579.000000000000000,+40.6032351,-074.0168695,0.000030440000000,0.024742700000000,15,US,716,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1612.000000000000000
-1,36,047,36198201,00002024,00049600,3604700049600,G6320,S,202972.000000000000000,0.000000000000000,+40.6436870,-073.9804383,0.000021610000000,0.024762660000000,16,US,717,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4655.000000000000000
-1,36,047,36198201,00002038,00034000,3604700034000,G6320,S,129694.000000000000000,0.000000000000000,+40.5723223,-073.9964764,0.000013790000000,0.024796470000000,17,US,718,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2435.000000000000000
-1,36,047,36198201,00002020,00032900,3604700032900,G6320,S,156418.000000000000000,0.000000000000000,+40.6632636,-073.9484196,0.000016660000000,0.024841870000000,18,US,719,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,5977.000000000000000
-1,36,047,36198201,00002029,00016000,3604700016000,G6320,S,258790.000000000000000,0.000000000000000,+40.6189793,-074.0268696,0.000027540000000,0.024862630000000,19,US,720,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4288.000000000000000
-1,36,061,36198201,00001022,00022302,3606100022302,G6320,S,61601.000000000000000,95143.000000000000000,+40.8209453,-073.9592794,0.000016730000000,0.025001860000000,20,US,721,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3782.000000000000000
-1,36,047,36198201,00002043,00073000,3604700073000,G6320,S,184736.000000000000000,0.000000000000000,+40.6262017,-073.9298437,0.000019660000000,0.025014450000000,21,US,722,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2067.000000000000000
-1,36,047,36198201,00002040,00059402,3604700059402,G6320,S,322474.000000000000000,0.000000000000000,+40.5946146,-073.9430181,0.000034310000000,0.025020200000000,22,US,723,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4645.000000000000000
-1,36,047,36198201,00002025,00150201,3604700150201,G6320,S,166579.000000000000000,0.000000000000000,+40.6569260,-073.9832718,0.000017740000000,0.025096490000000,23,US,724,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,857.000000000000000
-1,36,047,36198201,00002031,00026600,3604700026600,G6320,S,165897.000000000000000,0.000000000000000,+40.6126303,-073.9903254,0.000017650000000,0.025104380000000,24,US,725,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4072.000000000000000
-1,36,085,36198201,00005001,00000900,3608500000900,G6320,S,231877.000000000000000,0.000000000000000,+40.6422065,-074.0828564,0.000024690000000,0.025117390000000,25,US,726,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2263.000000000000000
-1,36,047,36198201,00002009,00019100,3604700019100,G6320,S,250113.000000000000000,0.000000000000000,+40.6952370,-073.9643647,0.000026650000000,0.025249040000000,26,US,727,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2751.000000000000000
-1,36,047,36198201,00002040,00060600,3604700060600,G6320,S,180696.000000000000000,0.000000000000000,+40.5864511,-073.9561684,0.000019220000000,0.025309070000000,27,US,728,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2879.000000000000000
-1,36,047,36198201,00002038,00034200,3604700034200,G6320,S,229959.000000000000000,0.000000000000000,+40.5741077,-073.9968627,0.000024460000000,0.025322450000000,28,US,729,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,7313.000000000000000
-1,36,047,36198201,00002032,00017400,3604700017400,G6320,S,170483.000000000000000,86463.000000000000000,+40.6035123,-074.0121070,0.000027340000000,0.025357900000000,29,US,730,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1790.000000000000000
-1,36,047,36198201,00002010,00003100,3604700003100,G6320,S,288337.000000000000000,0.000000000000000,+40.6916118,-073.9777174,0.000030720000000,0.025454010000000,30,US,731,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3231.000000000000000
-1,36,047,36198201,00002030,00015200,3604700015200,G6320,S,266870.000000000000000,0.000000000000000,+40.6145083,-074.0244624,0.000028400000000,0.025476010000000,31,US,732,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2262.000000000000000
-1,36,047,36198201,00002023,00077400,3604700077400,G6320,S,147764.000000000000000,0.000000000000000,+40.6316800,-073.9476070,0.000015730000000,0.025514860000000,32,US,733,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3085.000000000000000
-1,36,047,36198201,00002017,00092200,3604700092200,G6320,S,160628.000000000000000,0.000000000000000,+40.6552353,-073.9063728,0.000017100000000,0.025520270000000,33,US,734,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2941.000000000000000
-1,36,047,36198201,00002043,00074600,3604700074600,G6320,S,201074.000000000000000,0.000000000000000,+40.6186018,-073.9426420,0.000021400000000,0.025529100000000,34,US,735,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2199.000000000000000
-1,36,061,36198201,00001026,00027300,3606100027300,G6320,S,177591.000000000000000,0.000000000000000,+40.8539297,-073.9374112,0.000018970000000,0.025543110000000,35,US,736,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,6471.000000000000000
-1,36,047,36198201,00002038,00032600,3604700032600,G6320,S,329022.000000000000000,0.000000000000000,+40.5765299,-073.9882138,0.000034990000000,0.025554100000000,36,US,737,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,7311.000000000000000
-1,36,047,36198201,00002016,00030100,3604700030100,G6320,S,194432.000000000000000,0.000000000000000,+40.6776216,-073.9162281,0.000020710000000,0.025573480000000,37,US,738,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2915.000000000000000
-1,36,047,36198201,00002015,00033900,3604700033900,G6320,S,180739.000000000000000,0.000000000000000,+40.6712119,-073.9420151,0.000019250000000,0.025645380000000,38,US,739,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4724.000000000000000
-1,36,085,36198201,00005009,00031901,3608500031901,G6320,S,388050.000000000000000,0.000000000000000,+40.6303035,-074.1633211,0.000041300000000,0.025648280000000,39,US,740,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3243.000000000000000
-1,36,047,36198201,00002019,00033500,3604700033500,G6320,S,180682.000000000000000,0.000000000000000,+40.6675941,-073.9423885,0.000019240000000,0.025652120000000,40,US,741,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3353.000000000000000
-1,36,047,36198201,00002034,00044800,3604700044800,G6320,S,218870.000000000000000,0.000000000000000,+40.6180934,-073.9732468,0.000023290000000,0.025653220000000,41,US,742,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2067.000000000000000
-1,36,047,36198201,00002019,00033300,3604700033300,G6320,S,186338.000000000000000,0.000000000000000,+40.6658373,-073.9425263,0.000019840000000,0.025767630000000,42,US,743,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4204.000000000000000
-1,36,047,36198201,00002029,00013600,3604700013600,G6320,S,215895.000000000000000,0.000000000000000,+40.6268831,-074.0225642,0.000022980000000,0.025832080000000,43,US,744,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4087.000000000000000
-1,36,047,36198201,00002015,00024700,3604700024700,G6320,S,182167.000000000000000,0.000000000000000,+40.6794357,-073.9493245,0.000019400000000,0.025864350000000,44,US,745,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2858.000000000000000
-1,36,047,36198201,00002010,00021100,3604700021100,G6320,S,192421.000000000000000,0.000000000000000,+40.6970778,-073.9750470,0.000020500000000,0.025888010000000,45,US,746,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1779.000000000000000
-1,36,047,36198201,00002027,00011800,3604700011800,G6320,S,219234.000000000000000,0.000000000000000,+40.6351044,-074.0114899,0.000023340000000,0.025922370000000,46,US,747,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2629.000000000000000
-1,36,047,36198201,00002044,00095600,3604700095600,G6320,S,237582.000000000000000,0.000000000000000,+40.6355741,-073.9109186,0.000025290000000,0.025964500000000,47,US,748,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4180.000000000000000
-1,36,047,36198201,00002038,00032800,3604700032800,G6320,S,232840.000000000000000,0.000000000000000,+40.5763672,-073.9976847,0.000024760000000,0.025965060000000,48,US,749,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3209.000000000000000
-1,36,047,36198201,00002015,00033700,3604700033700,G6320,S,197590.000000000000000,0.000000000000000,+40.6694017,-073.9421815,0.000021040000000,0.025988660000000,49,US,750,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4389.000000000000000
-1,36,047,36198201,00002013,00008500,3604700008500,G6320,S,243452.000000000000000,0.000000000000000,+40.6758571,-074.0064742,0.000025930000000,0.025990090000000,0,US,751,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,7350.000000000000000
-1,36,047,36198201,00002019,00033100,3604700033100,G6320,S,142464.000000000000000,0.000000000000000,+40.6641582,-073.9420074,0.000015170000000,0.026003560000000,1,US,752,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4770.000000000000000
-1,36,085,36198201,00005003,00014100,3608500014100,G6320,S,312253.000000000000000,0.000000000000000,+40.6288689,-074.1268923,0.000033240000000,0.026014870000000,2,US,753,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2945.000000000000000
-1,36,047,36198201,00002043,00072800,3604700072800,G6320,S,212050.000000000000000,0.000000000000000,+40.6294856,-073.9270042,0.000022570000000,0.026033650000000,3,US,754,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3392.000000000000000
-1,36,047,36198201,00002042,00066200,3604700066200,G6320,S,231462.000000000000000,0.000000000000000,+40.6093052,-073.9243720,0.000024630000000,0.026188650000000,4,US,755,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1550.000000000000000
-1,36,047,36198201,00002032,00028000,3604700028000,G6320,S,145981.000000000000000,49260.000000000000000,+40.6011057,-074.0073298,0.000020770000000,0.026287340000000,5,US,756,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1768.000000000000000
-1,36,047,36198201,00002005,00043900,3604700043900,G6320,S,199558.000000000000000,0.000000000000000,+40.6975122,-073.9093710,0.000021260000000,0.026331560000000,6,US,757,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3424.000000000000000
-1,36,047,36198201,00002041,00063800,3604700063800,G6320,S,139202.000000000000000,0.000000000000000,+40.6080740,-073.9403000,0.000014810000000,0.026617300000000,7,US,758,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1601.000000000000000
-1,36,047,36198201,00002032,00028200,3604700028200,G6320,S,180820.000000000000000,58653.000000000000000,+40.6002500,-074.0054401,0.000025480000000,0.026685640000000,8,US,759,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2954.000000000000000
-1,36,047,36198201,00002029,00016200,3604700016200,G6320,S,241567.000000000000000,0.000000000000000,+40.6132207,-074.0313280,0.000025710000000,0.026768690000000,9,US,760,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2281.000000000000000
-1,36,047,36198201,00002003,00047700,3604700047700,G6320,S,219292.000000000000000,0.000000000000000,+40.7182382,-073.9421434,0.000023370000000,0.026947180000000,10,US,761,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4076.000000000000000
-1,36,047,36198201,00002018,00094600,3604700094600,G6320,S,281769.000000000000000,0.000000000000000,+40.6446169,-073.9232797,0.000030000000000,0.026981000000000,11,US,762,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1922.000000000000000
-1,36,047,36198201,00002026,00023000,3604700023000,G6320,S,150951.000000000000000,0.000000000000000,+40.6378160,-073.9842810,0.000016070000000,0.027052520000000,12,US,763,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4593.000000000000000
-1,36,047,36198201,00002029,00013400,3604700013400,G6320,S,268235.000000000000000,0.000000000000000,+40.6295241,-074.0202705,0.000028550000000,0.027205660000000,13,US,764,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3994.000000000000000
-1,36,047,36198201,00002045,00111602,3604700111602,G6320,S,346542.000000000000000,0.000000000000000,+40.6631785,-073.8751870,0.000036900000000,0.027383380000000,14,US,765,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1222.000000000000000
-1,36,047,36198201,00002001,00056100,3604700056100,G6320,S,341542.000000000000000,25809.000000000000000,+40.7261911,-073.9569235,0.000039160000000,0.027535640000000,15,US,766,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3715.000000000000000
-1,36,085,36198201,00005001,00001100,3608500001100,G6320,S,325090.000000000000000,0.000000000000000,+40.6387763,-074.0826654,0.000034610000000,0.027745570000000,16,US,767,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4328.000000000000000
-1,36,047,36198201,00002018,00088200,3604700088200,G6320,S,203180.000000000000000,0.000000000000000,+40.6604945,-073.9259818,0.000021640000000,0.027763860000000,17,US,768,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,7280.000000000000000
-1,36,047,36198201,00002032,00028600,3604700028600,G6320,S,178028.000000000000000,58731.000000000000000,+40.5987719,-074.0019272,0.000025190000000,0.027888500000000,18,US,769,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,5034.000000000000000
-1,36,047,36198201,00002012,00004700,3604700004700,G6320,S,330370.000000000000000,0.000000000000000,+40.6884833,-074.0021454,0.000035190000000,0.028100240000000,19,US,770,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1532.000000000000000
-1,36,047,36198201,00002043,00072200,3604700072200,G6320,S,257178.000000000000000,0.000000000000000,+40.6319999,-073.9243887,0.000027370000000,0.028399520000000,20,US,771,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2604.000000000000000
-1,36,085,36198201,00005007,00018701,3608500018701,G6320,S,381864.000000000000000,0.000000000000000,+40.6107619,-074.1272858,0.000040630000000,0.028538590000000,21,US,772,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1875.000000000000000
-1,36,047,36198201,00002031,00029400,3604700029400,G6320,S,188986.000000000000000,66561.000000000000000,+40.5942770,-074.0005407,0.000027190000000,0.028573620000000,22,US,773,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2341.000000000000000
-1,36,047,36198201,00002044,00098200,3604700098200,G6320,S,345649.000000000000000,0.000000000000000,+40.6509988,-073.8943666,0.000036800000000,0.028575490000000,23,US,774,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4830.000000000000000
-1,36,047,36198201,00002023,00152200,3604700152200,G6320,S,389973.000000000000000,0.000000000000000,+40.6439742,-073.9671836,0.000041520000000,0.028631220000000,24,US,775,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3402.000000000000000
-1,36,047,36198201,00002040,00057000,3604700057000,G6320,S,262372.000000000000000,0.000000000000000,+40.5992668,-073.9368826,0.000027910000000,0.028716520000000,25,US,776,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3533.000000000000000
-1,36,047,36198201,00002001,00056300,3604700056300,G6320,S,389752.000000000000000,33280.000000000000000,+40.7351198,-073.9592518,0.000045100000000,0.028732160000000,26,US,777,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,5248.000000000000000
-1,36,085,36198201,00005007,00019700,3608500019700,G6320,S,300156.000000000000000,0.000000000000000,+40.6169845,-074.1352404,0.000031940000000,0.028884860000000,27,US,778,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1976.000000000000000
-1,36,047,36198201,00002003,00044901,3604700044901,G6320,S,265464.000000000000000,0.000000000000000,+40.7192791,-073.9384729,0.000028290000000,0.028914540000000,28,US,779,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2939.000000000000000
-1,36,085,36198201,00005013,00014608,3608500014608,G6320,S,448628.000000000000000,0.000000000000000,+40.5584655,-074.1565180,0.000047700000000,0.028931680000000,29,US,780,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3531.000000000000000
-1,36,047,36198201,00002026,00046800,3604700046800,G6320,S,286569.000000000000000,0.000000000000000,+40.6214938,-073.9807596,0.000030500000000,0.028991080000000,30,US,781,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2381.000000000000000
-1,36,047,36198201,00002028,00000200,3604700000200,G6320,S,291115.000000000000000,0.000000000000000,+40.6532132,-074.0109709,0.000031000000000,0.029222690000000,31,US,782,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1367.000000000000000
-1,36,047,36198201,00002016,00036300,3604700036300,G6320,S,259732.000000000000000,0.000000000000000,+40.6721757,-073.9169923,0.000027660000000,0.029313800000000,32,US,783,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4535.000000000000000
-1,36,047,36198201,00002040,00059401,3604700059401,G6320,S,420618.000000000000000,0.000000000000000,+40.5930119,-073.9476257,0.000044750000000,0.029349160000000,33,US,784,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,7890.000000000000000
-1,36,047,36198201,00002045,00119800,3604700119800,G6320,S,326888.000000000000000,0.000000000000000,+40.6763148,-073.8943856,0.000034820000000,0.029640630000000,34,US,785,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3685.000000000000000
-1,36,047,36198201,00002004,00048501,3604700048501,G6320,S,407039.000000000000000,0.000000000000000,+40.7093777,-073.9366120,0.000043380000000,0.029651830000000,35,US,786,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,1026.000000000000000
-1,36,047,36198201,00002005,00045300,3604700045300,G6320,S,319760.000000000000000,0.000000000000000,+40.7065882,-073.9289498,0.000034070000000,0.029765980000000,36,US,787,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2147.000000000000000
-1,36,047,36198201,00002032,00029200,3604700029200,G6320,S,199160.000000000000000,96967.000000000000000,+40.5972222,-074.0007970,0.000031500000000,0.029808580000000,37,US,788,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2635.000000000000000
-1,36,047,36198201,00002021,00085200,3604700085200,G6320,S,402008.000000000000000,0.000000000000000,+40.6470029,-073.9382411,0.000042800000000,0.029814420000000,38,US,789,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,0.000000000000000
-1,36,085,36198201,00005006,00027706,3608500027706,G6320,S,438638.000000000000000,0.000000000000000,+40.5909369,-074.1619016,0.000046660000000,0.029841690000000,39,US,790,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3056.000000000000000
-1,36,047,36198201,00002018,00089000,3604700089000,G6320,S,248414.000000000000000,0.000000000000000,+40.6569877,-073.9154892,0.000026450000000,0.030158930000000,40,US,791,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,6610.000000000000000
-1,36,047,36198201,00002040,00062600,3604700062600,G6320,S,318165.000000000000000,0.000000000000000,+40.5923335,-073.9344391,0.000033850000000,0.030234710000000,41,US,792,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,2881.000000000000000
-1,36,047,36198201,00002040,00062200,3604700062200,G6320,S,243250.000000000000000,111635.000000000000000,+40.5849950,-073.9355821,0.000037750000000,0.030264450000000,42,US,793,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3497.000000000000000
-1,36,047,36198201,00002039,00061002,3604700061002,G6320,S,221585.000000000000000,304248.000000000000000,+40.5748504,-073.9563566,0.000055920000000,0.030340310000000,43,US,794,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,5319.000000000000000
-1,36,047,36198201,00002043,00094401,3604700094401,G6320,S,369640.000000000000000,0.000000000000000,+40.6387394,-073.9229746,0.000039350000000,0.030653400000000,44,US,795,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3357.000000000000000
-1,36,047,36198201,00002023,00046000,3604700046000,G6320,S,196068.000000000000000,0.000000000000000,+40.6321630,-073.9657330,0.000020870000000,0.030767630000000,45,US,796,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4051.000000000000000
-1,36,085,36198201,00005005,00011401,3608500011401,G6320,S,526899.000000000000000,0.000000000000000,+40.5857439,-074.0990982,0.000056050000000,0.031170830000000,46,US,797,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,3139.000000000000000
-1,36,085,36198201,00005006,00027705,3608500027705,G6320,S,531531.000000000000000,0.000000000000000,+40.5882480,-074.1569820,0.000056540000000,0.031369290000000,47,US,798,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,5588.000000000000000
-1,36,061,36198201,00001021,00019701,3606100019701,G6320,S,235972.000000000000000,0.000000000000000,+40.8053111,-073.9593993,0.000025180000000,0.031608180000000,48,US,799,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,662.000000000000000
-1,36,085,36198201,00005006,00027704,3608500027704,G6320,S,528021.000000000000000,0.000000000000000,+40.5854221,-074.1515104,0.000056170000000,0.031749260000000,49,US,800,BlockApportionment:US.BlockGroups,2.191000000000000,2.576000000000000,1,4138.000000000000000
